歌名,歌手,語言,音圓代號,金嗓代號,弘音代號,集數,備註
接受所有結果,,華語,603499,,,3017,
光年,,華語,603500,,,3016,
知己,,台語,603501,,,3023,
我就是我,,華語,603502,,,3023,
浪花的帆 搖滾 肖楊,,華語,603503,,,3017,
月亮航班,,華語,603504,,,3019,
飛鳥與浪潮,,華語,603505,,,3016,
幹了再說 梭 珊珊,,華語,603506,,,3016,
小二上酒,,華語,603507,,,3023,
安好再聚首 中板靈魂樂 REID伯虎,,華語,603508,,,3023,
風上星辰 中板靈魂樂 黃晼,,華語,603510,,,3017,
驕傲遠方 Hip-Hop AZ珍珍,,華語,603511,,,3023,
時空物語,,華語,603512,,,3020,
抽離,,華語,603513,,,3023,
命中註定 Hip-Hop 一麼,,華語,603514,,,3023,
思念的人像花,,華語,603515,,,3020,
只是,,華語,603516,,,3023,
不甘心,,華語,603517,,,3016,
天黑後,,華語,603518,,,3018,
願,,華語,603519,,,3023,
念,,華語,603520,,,3023,
入秋的酒,,華語,603521,,,3021,
人間有你,,台語,603522,,,3021,
The sad song of love,,華語,603523,,,3020,
希望的光,,台語,603524,,,3018,
一紙離愁 一個人的未完待續,,華語,603525,,,3020,
原來,,華語,603526,,,3021,
夢空空,,華語,603527,,,3020,
極光戀著銀河,,華語,603528,,,3021,
期待雪的理由,,華語,603529,,,3019,
聞神不是神,,華語,603530,,,3021,
奔波,,華語,603531,,,3016,
孤山客,,華語,603532,,,3021,
向神仙討酒,,華語,603533,,,3020,
螢火蟲,,華語,603534,,,3020,
１２８兆的青春,,華語,603535,,,3016,
故鄉的回憶,,華語,603536,,,3020,
你的名字 抒情搖滾 總裁,,華語,603537,,,3019,
失溫戀情,,華語,603538,,,3021,
逃（致敬父親）,,華語,603539,,,3019,
Never leave,,華語,603540,,,3021,
回首浮雲散,,華語,603541,,,3016,
有一顆星星叫故鄉,,華語,603542,,,3020,
外婆的家,我們的愛已沉入海底,華語,603543,,,3021,
浮生不念,,華語,603544,,,3021,
滄海任我闖,,華語,603545,,,3016,
南北之約,,華語,603546,,,3020,
你你你,,華語,603547,,,3017,
就不該遇見,,華語,603548,,,3021,
開往世界邊際,,華語,603549,,,3023,
大囍之日,,華語,603550,,,3021,
想娶的姑娘,,華語,603551,,,3019,
人生歸途,,國語,603552,,,3018,
最美的瞬間,,華語,603553,,,3020,
青鋒,,華語,603554,,,3020,
仙道風骨,,台語,603555,,,3018,
寂寞,,華語,603556,,,3020,
婉心,,華語,603557,,,3020,
我會在,,華語,603558,,,3020,
再見那盞燈,,國語,603559,,,3018,
散霧,,華語,603560,,,3018,
冷空氣,,華語,603561,,,3018,
被困的野馬,,華語,603562,,,3018,
採茶,,華語,603563,,,3018,
世界阿數瑟,,華語,603564,,,3019,
幸福與你我同在,,華語,603565,,,3023,
柚見猛侖 House 王雲鵬,,華語,603566,,,3020,
若有歲月可回首,,華語,603567,,,3018,
不搖晃,,華語,603568,,,3021,
花房,,華語,603569,,,3016,
龍紋山河,,華語,603570,,,3019,
雲的秘密,,華語,603571,,,3019,
愛沒有對錯(我終於等到你),,華語,603572,,,3019,
酒館裡的敘事詩,,華語,603573,,,3016,
歲月悠悠,,華語,603574,,,3019,
苔上牡丹,,華語,603575,,,3019,
９０度的風 梭 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,603576,,,3016,
重力失效手冊,,華語,603577,,,3019,
看著我的眼睛說,,華語,603578,,,5311,
阿婆說,,華語,603580,,,3023,
愛錯人動錯情卻放不下,,華語,603581,,,3023,
愛埋在花海,,華語,603582,,,3023,
愛你老媽明天見,,華語,603583,,,3023,
愛是這樣的,,華語,603584,,,3023,
愛在黃昏後,,華語,603585,,,3023,
白月光照不到地上霜 Hip-Hop 魚兒七,,華語,603586,,,3023,
北方的北,,華語,603587,,,3023,
邊緣人士,,華語,603588,,,3024,
別計較太多,,華語,603589,,,3023,
不被愛的天空下起了大雪 House 向思思,,華語,603590,,,3023,
不當爛好人 秋天的紅葉不過冬,,華語,603591,,,3024,
不如死在二十那年 House 王佳音,,華語,603592,,,3023,
不知,,華語,603593,,,3023,
潮汐向月,,華語,603594,,,3023,
熾熱星光,,華語,603595,,,3024,
觸碰不到的你,,華語,603596,,,3024,
此夜定有鬼,,華語,603597,,,3024,
從你開始到我為止,,華語,603598,,,3024,
獨家深夜食堂,,華語,603599,,,3024,
風兒吹走雪花,,華語,603600,,,3024,
風向星座,,華語,603601,,,3024,
改回備註 回到最初,,華語,603602,,,3023,
溝壑,,華語,603603,,,3024,
苟且在眼前,明天的錢買不了昨 抒情搖滾 也可.王忻辰 徐劍秋,華語,603604,,,3024,
蝴蝶與深海,,華語,603605,,,3024,
黃昏與雲,,華語,603606,,,3024,
今生圓滿 中板靈魂樂 何仟仟,,台語,603607,,,3024,
荊棘與玫瑰,,台語,603608,,,3024,
君心何處寄,,華語,603609,,,3023,
離別的季節,,華語,603610,,,3023,
兩個感性的蠢材,,華語,603611,,,3023,
零下的寧夏,,華語,603612,,,3024,
落花等不到春風憐惜 House 張齊山 DanieL,,華語,603613,,,3025,
落花淚,,華語,603614,,,3023,
落秋,,華語,603615,,,3025,
媽媽我也不想在一棵樹上吊死 中板靈魂樂 歪歪超.魏晗(懋懋),,華語,603616,,,3025,
沒成為你的妻,,華語,603617,,,3025,
夢中花,,華語,603618,,,3023,
那就讓眼淚落下,,華語,603620,,,3025,
南飛的候鳥不眷戀北方的天空 抒情搖滾,,華語,603621,,,3023,
霓虹派對 Funk 魚兒七,,華語,603622,,,3025,
你别太犟,,華語,603623,,,3025,
你帶我看的海 中板靈魂樂 範茹,,華語,603624,,,3025,
你看那遠山,,華語,603625,,,3025,
你一定記得,,華語,603626,,,3023,
蒲公英的花,,華語,603627,,,3025,
期待下雪還是期待你,,華語,603628,,,3025,
千千萬萬,,華語,603629,,,3024,
嗆,,華語,603630,,,3025,
請先好好愛自己,,華語,603631,,,3025,
秋末雪落,,華語,603632,,,3025,
人世一遊,,華語,603633,,,3025,
如果不能嫁給愛情,,華語,603634,,,3023,
若是春風已吹過,,華語,603635,,,3025,
賞,,華語,603636,,,3023,
誰會記得我姓名,,華語,603637,,,3025,
世上無非兩件事,,華語,603638,,,3023,
是風是月是你,,華語,603639,,,3025,
樹上開花 Hip-Hop 杉和.大布,,華語,603640,,,3023,
聽完這一曲就釋懷 Hip-Hop 吳瑭,,華語,603641,,,3023,
我的月亮不浪漫,,華語,603642,,,3025,
我反而更像罪人,,華語,603643,,,3023,
我會從泥沼往上爬,,華語,603644,,,3025,
我會替你忘掉,,華語,603645,,,3023,
我快撐不住了,,華語,603646,,,3025,
我要有錢 Hip-Hop 淺影阿. 朝歌夜弦,,華語,603647,,,3025,
我也配,,華語,603648,,,3025,
我以為我姓李就會在你心裡 抒情搖滾 擱淺的魚.,,華語,603649,,,3025,
無法停留,,華語,603650,,,3023,
無人告知,,台語,603651,,,3023,
喜字,,華語,603652,,,3025,
限定夏夜 抒情搖滾 LBI利比 (時柏塵),,華語,603653,,,3025,
小小風浪 別放心上,,華語,603654,,,3023,
心裡總會壓著一些苦,,華語,603655,,,3025,
也許我不該 Hip-Hop 浩然 H.R,,華語,603656,,,3025,
野火燒不盡思念,,華語,603657,,,3025,
一杯離人淚 Hip-Hop 安揚.蘇星婕,,華語,603658,,,3025,
一起闖蕩,,華語,603659,,,3025,
因為在乎過(DJ彭銳版) House 程響,,華語,603661,,,3023,
遠方的花，家鄉的樹 中板靈魂樂 京劇·吳昊,,華語,603662,,,3023,
再見白馬,,華語,603663,,,3023,
咱說何必呢 梭 趙希予. 哈口 HaKo,,華語,603664,,,3023,
這雨下得好大,,華語,603666,,,3023,
自私的鬼,,華語,603668,,,3023,
自證清白,,華語,603669,,,3023,
總有山不清,,華語,603670,,,3023,
最寒心的不是雪和冰 Hip-Hop 王佳音,,華語,603671,,,3023,
最疼我的你,,華語,603672,,,3023,
做自己的光,,華語,603673,,,3024,
你的世界已萬人擁擠,,華語,603675,,,3025,
家鄉的雪花落不到我手心,,華語,603685,,,3025,
窗外下起雪,,華語,603687,,,3024,
你敢不敢像我一樣,,華語,603688,,,3024,
春和景明,,華語,603690,,,3024,
翡冷翠的夜不眠,,華語,603691,,,3024,
那是我貧瘠世界無法表達的愛 抒情搖滾 李飄飄,,華語,603697,,,3025,
你要等,,華語,603727,,,3024,
若你像月光,天過期的賬,華語,603728,,,3024,
服輸,,華語,603729,,,3024,
親手折斷的玫瑰,,華語,603730,,,3024,
穿堂風吹過我,,華語,603731,,,3024,
別再做傻瓜 原來我才是那只年獸 Disco Hip-Hop 指尖笑,,華語,603732,,,3024,
忘川夢幾分 抒情搖滾 泡芙芙 Scarlett. 怪獸,,華語,603742,,,3025,
夢中落空,,華語,603743,,,3025,
弦月彎彎,,華語,603744,,,3025,
雪國的森林,,華語,603747,,,3024,
相思愁生愁 愛得瘋狂,,華語,603748,,,3024,
我不想鼠 搖滾 宋鹽球,,華語,603754,,,3025,
讓善良長出荊棘,,華語,603755,,,3027,
霾,,華語,603756,,,3027,
夢的幻想日記,,華語,603757,,,3024,
赤伶,,華語,603758,,,3024,
無法控制的想念,,華語,603759,,,3027,
怎麼不算呢,,華語,603760,,,3027,
隱形刺青,,華語,603762,,,3024,
我跟你講我今天,,華語,603763,,,3027,
別害怕天總會亮,,華語,603764,,,3027,
攀山,,華語,603766,,,3027,
行星與太陽 我有一些話想對你說,,華語,603767,,,3024,
追悔,,華語,603768,,,3027,
叮叮,,華語,603771,,,3025,
恰到好處的幸福,,華語,603772,,,3025,
一根香煙半瓶酒,,華語,603774,,,3025,
丁字路口請轉彎,,華語,603779,,,3024,
顛沛流離 放過自己睡個好覺,,華語,603780,,,3024,
布衣蕭蕭,,華語,603789,,,3025,
沒有人會留著我的照片反復觀看 Hip-Hop 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體,,華語,603794,,,3025,
心動對味 Hip-Hop 王不醒,,華語,603797,,,3025,
30㎡,,華語,603804,,,3027,
玫瑰到了花期,,華語,603805,,,3027,
你到底有沒有認真愛過我 抒情搖滾 魚兒七,,華語,603806,,,3025,
夏，雨，和你 Hip-Hop 羊羊,,華語,603807,,,3025,
都是最好的,,華語,603808,,,3027,
大漠姑娘 梭 菲菲公主 (陸綺菲),,華語,603809,,,3025,
我不是那個誰,,華語,603810,,,3027,
秋意闌珊 落字為安,,華語,603811,,,3025,
孤芳,,華語,603812,,,3027,
夏季留言,,華語,603814,,,3027,
雨落滿巴黎城,,華語,603815,,,3027,
竹馬,,華語,603816,,,3027,
回憶淚幕,,華語,603827,,,3025,
風吹不散的執念,,華語,603829,,,3027,
滿是紅色 抒情搖滾 趙希予,,華語,603830,,,3025,
你是我藏在九月的喜歡 抒情搖滾 承桓,,華語,603831,,,3025,
月老偏心 梭 祥嘞嘞,,華語,603832,,,3025,
向前看吧,,華語,603833,,,3027,
我現在結婚生子有了幸福生活,,華語,603839,,,3025,
會有人懂我的認真,,華語,603843,,,3027,
群山外 月光白,,華語,603844,,,3027,
我不怕淋雨卻怕你為她撐傘 梭 承桓,,華語,603860,,,3025,
思念像煙火 House 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,603864,,,3023,
代謝,,華語,603865,,,3023,
婚紗和你都是夢,,華語,603866,,,3024,
不敢提及,,華語,603867,,,3024,
試愛TT,,華語,603869,,,3024,
夢浪,,華語,603873,,,3024,
他鄉的風吹啊吹,,華語,603874,,,3024,
枯木怎麼開花,,華語,603876,,,3024,
江離說,,華語,603877,,,3024,
替我南下,,華語,603878,,,3024,
泅泳,,華語,603879,,,3024,
從前多麼的深愛,,台語,603880,,,3024,
莫斯科的雪,,華語,603881,,,3024,
還要再受多少罪,,華語,603882,,,3024,
就做自己的光,,華語,603883,,,3024,
敗陣,,華語,603884,,,3024,
雪落下的街道,,華語,603885,,,3024,
愛隔萬重樓,,華語,603886,,,3024,
還在聽悲傷的歌,,華語,603887,,,3024,
流水不戀花,,華語,603888,,,3024,
雪飄回了從前,,華語,603893,,,3027,
情話說給晚風聽,,華語,603896,,,3027,
你很好很好,,華語,603897,,,3027,
愛已隕落,,華語,603899,,,3027,
老天安排,,華語,603900,,,3027,
漸逝的夢 你的心為我痛過嗎,,華語,603901,,,3027,
難道善良的人活該受傷,,華語,603902,,,3025,
藍色戀人 明年一定更幸福吧,,華語,603903,,,3027,
人作野狗,,華語,603904,,,3027,
抬頭看月亮思念有形狀,,華語,603906,,,3025,
聽風吹落葉,,華語,603907,,,3027,
盼一股暖風吹過,,華語,603908,,,3024,
凡能遇見的人,,華語,603909,,,3027,
你說你會陪我過完這個冬 Hip-Hop 承桓,,華語,603910,,,3025,
偏心,,華語,603911,,,3027,
星空下，百花開,,華語,603912,,,3027,
早已不順路,,華語,603913,,,3027,
六尺行天下融,,華語,603922,,,3027,
童話裡,,華語,603923,,,3027,
我想吹著歸途的風,,華語,603924,,,3027,
失溫航線,,華語,603925,,,3027,
故鄉下雪了,,華語,603926,,,3027,
也許你們,,華語,603927,,,3027,
何處覓歸人,,華語,603928,,,3027,
饑渴,,華語,603929,,,3027,
姻緣簽,,華語,603931,,,3027,
春晝挽月歌,,華語,603932,,,3027,
我自己說的算,,華語,603934,,,3027,
你看啊,,華語,603935,,,3027,
我想做回孩子,,華語,603936,,,3027,
愛是人魚藍色的眼淚 Hip-Hop 魚兒七,,華語,603937,,,3025,
冬天的問候,花開花落人生如歌,華語,603938,,,3027,
膽小鬼,,華語,603939,,,3027,
5秒19,,華語,603940,,,3025,
愛的迷魂陣,,華語,603941,,,3027,
了結,,華語,603942,,,3027,
輕描淡寫,,華語,603943,,,3027,
孤單手稿,,華語,603944,,,3027,
我的心下起了雪,,華語,603948,,,3027,
當鐘聲敲過了新年 迪斯可 範茹,,華語,603949,,,3025,
故鄉啊故鄉,,華語,603950,,,3027,
我終於讀懂 抒情搖滾 擱淺的魚. 善宇,,華語,603951,,,3027,
啞火,,華語,603952,,,3027,
我都在想你,,台語,63476,,,3019,
為情徘徊,,台語,63477,,,3019,
生命的星辰,,國語,63478,,,3018,
夢中一片幻想,,國語,63479,,,3018,
飄蕩在春風裡,,台語,63480,,,3024,
感受愛的力量,,台語,63481,,,3020,
小星星與月亮,,台語,63482,,,3024,
繞過羊腸小道,,台語,63483,,,3021,
期待夢中相見,,台語,63484,,,3020,
妹有情郎有意,,台語,63485,,,3021,
心靈的傷痕,,台語,63486,,,3021,
傷心的夢,,台語,66228,,,3018,
生疏的城市,,台語,66229,,,3018,
秋風飄落葉,,台語,66230,,,3019,
心像海湧袂平靜 Slow Swing 楚為仁,,台語,66231,,,3022,
思念總在離別後,,台語,66232,,,3018,
風吹散咱的情 特魯多 歌號 英文歌曲 王培宇,,台語,66233,,,3019,
破碎的夢,,台語,66234,,,3022,
感受你的愛,,台語,66235,,,3022,
惜別台北港 特魯多 依琳,,台語,66236,,,3023,
天星伴稀微,,台語,66237,,,3019,
痛苦男人心 Bolero 李宜均,,台語,66238,,,3022,
心內有數,,台語,66239,,,3024,
孤單伴稀微,,台語,66240,,,3021,
感情路上只有我 探戈 歌號 英文歌曲 王培宇,,台語,66241,,,3020,
雙人咖啡 梭 慕容婕柃,,台語,66242,,,3023,
麥擱再想你 探戈 張惠琦(聿綾) 歌號 粵語歌曲,,台語,66243,,,3024,
想你千萬回 House 祥嘞嘞,,台語,66244,,,3024,
唱幸福的歌 倫巴 程美玉(如玉),,台語,66245,,,3023,
傻傻塊等待,,台語,66246,,,3020,
放乎袂記,,台語,66247,,,3024,
拒絕往來,,台語,66248,,,3020,
你是我生命中的水,,台語,66249,,,3022,
心碎的戀夢,,台語,66250,,,3024,
愛你的心堅定,,台語,66251,,,3021,
樂觀的歌手,,台語,66252,,,3023,
夢像煙火 特魯多 蔡玫樺,,台語,66253,,,3023,
