歌名,歌手,語言,音圓代號,金嗓代號,弘音代號,集數,備註
你眼裡的光,,華語,602880,,,3010,
你知道嗎,,華語,602381,,,3004,
你知道的,,華語,603300,,,3021,
你管我胖不胖 梭 ★ 文夫,,華語,603088,,,3014,
你終究還是風,,華語,602678,,,3007,
你給的愛全是假的,,台語,202791,,,1335,
你要等,,華語,603727,,,3024,
你要走你就走,于珊珊 特魯多,國語,5936,,,1129,
你說,陳科妤 勃露斯,國語,3837,,,1124,
你說你會陪我過完這個冬 Hip-Hop 承桓,,華語,603910,,,3025,
你說過要在一起,,華語,603485,,,3019,
你講要給我一個巢 恰恰 蘇芊蓉,,客語,203258,,,1355,
你連笑起來都不快樂,游鴻明 勃露斯,國語,4923,,,1121,
你過得好嗎,,華語,602460,,,3001,
你還會記得無,,客語,23378,,,5101,
你還要等他,,華語,602786,,,3008,
你離開於七月,,華語,603340,,,3022,
你頭殼壞壞,小辣椒 吉力巴,台語,6500,,,1108,
來不及告別,,華語,602681,,,3007,
來世再續緣,,台語,202826,,,1335,
來日不方長,,華語,603266,,,3020,
來時人間去時塵,,華語,602869,,,3010,
來跳舞,,華語,602392,,,3005,
來這人間,,華語,603127,,,3015,
來過你生命的我,,華語,602558,,,3007,
來遲,,華語,602175,,,3001,
依依難捨情難忘,,台語,203054,,,1344,
依官網/ＤＭ產品規格表定義為準,,台語,202603,,,3024,
依官網/ＤＭ產品規格表定義為準,,客語,202607,,,1356,
依官網/ＤＭ產品規格表定義為準,,華語,202601,,,3022,
依附 國 ●,,Unknown,50336,,,1138,
保全的心聲,,華語,203012,,,1343,
保持微笑 抒情搖滾 ★ 陳默之,,華語,603098,,,3014,
保管,阿桑 勃露斯,國語,3797,,,1111,
信仰愛情,范逸臣 勃露斯,國語,3980,,,1123,
信念,林國榮,國語,3641,,,1102,
修女的傷,,華語,603157,,,3016,
修行,,客語,202888,,,1336,
倆心同月老,,客語,23299,,,5101,
倒帶,蔡依林 勃露斯,國語,3026,,,1118,
倒數三秒,張惠妹 梭,國語,3814,,,1112,
倔強的背後,許慧欣 勃露斯,國語,4996,,,1127,
候時機,林清國 勃露斯,台語,6777,,,1116,
候鳥,S.H.E 勃露斯,國語,3032,,,1129,
借位,,華語,603032,,,3013,
借愛,,華語,200805,,,1327,
倦思,,華語,603235,,,3019,
假如我有一天消 陳之 失了,,華語,602478,,,3006,
假如時光會倒流,,台語,201314,,,1344,
假想敵,蔡健雅 勃露斯,國語,3841,,,1124,
假惺惺,張惠妹 迪斯可,國語,3840,,,1121,
假裝不在乎,,華語,603037,,,3013,
假裝世界沒有你,,華語,200807,,,1337,
假裝愛我,,華語,602973,,,3012,
假設錯過,,華語,602713,,,3007,
假面的告白,蔡依林,國語,3690,,,1018,
偏偏給伊騙不知,于珊珊 探戈,台語,6770,,,1134,
偏心,,華語,603911,,,3027,
偏見,梁詠琪 勃露斯,國語,4096,,,1115,
做一個勇敢少年,,華語,603273,,,3020,
做一天的你,蔡依林 勃露斯,國語,3842,,,1125,
做人做事照公理 林展逸 ○,,客語,23386,,,5101,
做人愛知人家情 ○ 胡泉雄,,客語,23387,,,5101,
做人照步來,李嘉 特魯多,台語,7618,,,1137,
做伙拼經濟,,華語,202773,,,1334,
做你的公主,何耀珊 勃露斯,國語,4053,,,1118,
做你的貓,,華語,602576,,,3006,
做個好情人,言承旭 勃露斯,國語,5920,,,1139,
做只孤獨鬼,,華語,602769,,,3008,
做朋友誠懇逗陣,郭碁 梭,台語,6542,,,1107,
做自己,同恩 勃露斯,國語,3982,,,1118,
做自己的光,,華語,603673,,,3024,
停留,,華語,602479,,,3001,
健健美,I.N.G 梭,國語,5762,,,1114,
健康好命,,台語,202810,,,1335,
偶然2025,,台語,203067,,,1345,
偷渡凡間 抒情搖滾 ★ 盧盧快閉嘴,,華語,602979,,,3012,
偷走我三年,,華語,603483,,,3019,
偽執念,,華語,603349,,,3022,
傘下的幸福,霍建華,國語,3740,,,1106,
傷了許多年,,華語,603414,,,3020,
傷人的是情不是酒,,華語,603130,,,3015,
傷城,,華語,201021,,,1339,
傷心伴孤單,,華語,202628,,,1330,
傷心地鐵,無印良品,國語,3790,,,1105,
傷心夜快車 慢迪斯可 黑鷹.芷琦,,台語,203143,,,1348,
傷心夜都市,孫淑媚 勃露斯,台語,6873,,,1130,
傷心淚,,台語,202179,,,1314,
傷心甭提起,張秀卿 勃露斯,台語,6638,,,1113,
傷心的人,王中平 勃露斯,台語,6840,,,1130,
傷心的城市,方怡萍 勃露斯,台語,6512,,,1113,
傷心的夢,,台語,66228,,,3018,
傷心的巷仔口,高瑞屏 勃露斯,台語,6789,,,1116,
傷心雨那落,蔡小虎,台語,6658,,,1101,
傷心酒,,客語,23235,,,5101,
傷情咖啡,,華語,203268,,,1354,
傷情歌,,華語,603140,,,3015,
傷痕,林憶蓮 華爾滋,國語,5761,,,1128,
傷痛的心誰來縫,,華語,602887,,,3010,
傻傻塊等待,,台語,66246,,,3020,
傻愛,,華語,200684,,,1321,
像個乞丐討著幸福,,華語,602902,,,3010,
像羽毛一樣輕,,華語,200897,,,1354,
像風來了又走,,華語,602743,,,3008,
億馬當先 梭 何曉婷,,客語,203364,,,1356,
優勝劣汰的愛,,華語,603132,,,3015,
兄弟再乾一杯 搖滾 ★ 胡艾彤,,華語,602700,,,3007,
兄弟情無價,,客語,202707,,,1333,
兄弟象隊歌,林國榮,國語,3714,,,1106,
先暫停,,華語,602784,,,3008,
光年,,華語,603500,,,3016,
光棍天堂,,台語,200833,,,1350,
免講我了解,吳秀珠 勃露斯,台語,7383,,,1131,
入侵,,華語,602577,,,3006,
入戲太深,,華語,602403,,,3006,
入眾良言得人和,,客語,23402,,,5101,
入秋的酒,,華語,603521,,,3021,
內心一句話,王中平 勃露斯,台語,6833,,,1119,
全是愛,,華語,202660,,,1329,
全是笑話,,華語,602568,,,3006,
兩人ㄟ熟悉 梭 ◆ 吳艾媄,,客語,202882,,,1336,
兩人的畫像,吳宗憲,國語,3729,,,1104,
兩個人不等於我們,王力宏,國語,3541,,,1017,
兩個感性的蠢材,,華語,603611,,,3023,
兩地寄相思,石喬/陳莉 梭,台語,6920,,,0003,
兩年情緣,,台語,202797,,,1334,
兩杯拿鐵,,國語,202192,,,1314,
兩角找五先,七郎,台語,6479,,,1015,
八月中秋月光光,,客語,23370,,,5101,
公子你莫怪,,華語,602633,,,3004,
公路,林俊彥 倫巴,台語,6518,,,1108,
六尺行天下融,,華語,603922,,,3027,
六月,,華語,602345,,,3004,
六色彩虹,歐得洋 勃露斯,國語,5898,,,1112,
共唱團圓歌,,客語,23269,,,5101,
共度一生,,台語,202640,,,1330,
共渡一生 探戈 大合唱,,台語,203066,,,1345,
共渡春宵暝,,華語,202941,,,1337,
兵語,,華語,603258,,,3017,
其實不捨得 Hip-Hop ★ 楊小壯,,華語,602817,,,3009,
其實很早我就喜,,華語,200711,,,1321,
其實我並沒有將你遺忘,高明駿,國語,3658,,,1106,
其實我們都沒錯,,華語,200825,,,1345,
其實我很累,,華語,602410,,,3002,
其實我想說的還 前男友 有很多,,華語,602278,,,3002,
其實誰都沒有錯,林立洋,國語,3663,,,1106,
其實雨也沒多大 House ★ 倪紅,,華語,602651,,,3007,
再一遍,183CLUB 梭,國語,3961,,,1118,
再也不是你,,華語,602225,,,3002,
再也沒有遇到他,,華語,602917,,,3010,
再也沒有那種感覺,,華語,602222,,,3002,
再傷你一次,,華語,603411,,,3021,
再向前衝,,客語,23211,,,5101,
再回首,,客語,23140,,,5101,
再多一點點溫柔,,華語,602915,,,3010,
再多的愛,,華語,603169,,,3020,
再想你一遍,,客語,23310,,,5101,
再愛一遍,游鴻明,國語,3668,,,1017,
再愛就不禮貌了,,華語,602702,,,3007,
再會啦,黃乙玲 梭,台語,6889,,,1130,
再會貓尾崎 Twist 陳強.洪建華 周小玲,,華語,203209,,,1351,
再次傷害,鄭如涵 特魯多,台語,6986,,,0004,
再沒有流淚的人,,華語,602407,,,3005,
再深,,華語,603277,,,3019,
再無歸期無歸人,,華語,602916,,,3010,
再結今世緣,,客語,23270,,,5101,
再續情緣,,客語,203315,,,1355,
再見,張震嶽,Unknown,,,,,
再見不見,,台語,202493,,,1325,
再見啦！別說什麼,江玲.陳進興,國語,3521,,,1013,
再見愛人,,華語,602761,,,3008,
再見白馬,,華語,603663,,,3023,
再見那盞燈,,國語,603559,,,3018,
再說,范逸臣 勃露斯,國語,4022,,,1132,
再說一次愛我,鄭進一 勃露斯,國語,5935,,,1126,
再追一次,張清芳 洛克,國語,3590,,,1111,
再見也莫提,,客語,23317,,,5101,
冤家變夫妻 恰恰 梁福成,,台語,203177,,,1350,
冥,,華語,602875,,,3010,
冬天的問候,花開花落人生如歌,華語,603938,,,3027,
冰糖咖啡,,台語,202779,,,1335,
冷影,,台語,202463,,,1323,
冷月,,台語,201817,,,1341,
冷空氣,,華語,603561,,,3018,
凌晨三點鐘,張智成,國語,3548,,,1017,
凌晨等太陽,,台語,202927,,,1338,
凡事靠自己 風生又水起,,華語,603083,,,3014,
凡能遇見的人,,華語,603909,,,3027,
出塞,,台語,200824,,,1346,
出外人的愛,蔡小虎,台語,6594,,,1016,
出外心茫茫,石喬 吉力巴,台語,6768,,,1116,
出局,,華語,602380,,,3002,
出帆,良山 特魯多,台語,7339,,,1131,
出牆,,華語,603158,,,3015,
刀槍不入,,華語,602781,,,3008,
分不開,,華語,602353,,,3005,
分手情歌,,台語,200884,,,1346,
分手沒講再見,,客語,23346,,,5101,
分手的項鍊,,客語,203310,,,1355,
分開後我還想你,,華語,602527,,,3006,
分離的感受,張秀卿,台語,6600,,,1016,
初戀夢,沈建豪/林良歡 勃露斯,台語,8002,,,1137,
初戀的情侶,鄭如涵 吉力巴,台語,6988,,,0004,
初更過,,華語,603209,,,3022,
初聽,,華語,602964,,,3011,
初遇,,華語,603199,,,3016,
"別,愛(續)",,華語,602592,,,3005,
別傷害我,,華語,201404,,,1316,
別傷阮的心,洪榮宏 勃露斯,台語,7609,,,1134,
別傻了姑娘,,華語,602933,,,3011,
別再做傻瓜 原來我才是那只年獸 Disco Hip-Hop 指尖笑,,華語,603732,,,3024,
別再對我好,,華語,602264,,,3003,
別在乎,,華語,200719,,,1324,
別害怕天總會亮,,華語,603764,,,3027,
別害怕說再見,,華語,602840,,,3009,
別忘,,華語,602461,,,3006,
別怕我傷心,張信哲,國語,3804,,,1105,
別把我忘記,,華語,603044,,,3013,
別有用心,,台語,201037,,,1344,
別痛,,華語,603333,,,3017,
別計較太多,,華語,603589,,,3023,
別說下輩子愛我,,華語,602603,,,3004,
別走掉,,華語,602787,,,3008,
別錯過,,華語,602185,,,3003,
別離開,,華語,201038,,,1353,
刪(句句是遺憾),,華語,603070,,,3014,
刪不掉的回憶,,華語,603334,,,3021,
刪了吧,,華語,602419,,,3001,
到了這個年紀,,華語,602543,,,3004,
到底誰是伊,江蕙 勃露斯,台語,6971,,,1137,
到這吧,,華語,603433,,,3016,
刻恨,,台語,203031,,,1343,
前世咱是啥關係,伍浩哲 勃露斯,台語,6927,,,1137,
前世注定,,台語,201807,,,1325,
前程似錦 Folk 一麼,,華語,603357,,,3017,
前途康莊,,客語,23218,,,5101,
剩夏,,華語,603444,,,3022,
剪剪花,,客語,23171,,,5101,
割捨不斷,,華語,602525,,,3002,
力量,羅志祥 勃露斯,國語,4951,,,1128,
加倍愛你,,華語,602602,,,3002,
加勒比海盜,,台語,201030,,,1342,
加行幾條街,黃妃 梭,台語,6980,,,1131,
勇敢 抒情搖滾 ★ 丁芙妮,,華語,603109,,,3014,
勇敢一點 國 ● 藍色風暴 國 周杰倫 梭,,Unknown,50165,,,1138,
勇敢的人,,華語,203285,,,1354,
勇敢的人,蘇錦煌 特魯多,台語,6989,,,0004,
勇敢的愛,李翊君 勃露斯,國語,4075,,,1112,
勇敢的期待,,華語,200723,,,1325,
勇敢走出你的路,石喬 勃露斯,台語,6765,,,1122,
勇者之歌,謝霆鋒 洛克,國語,3921,,,1117,
動心一輩子,趙詠華,國語,3684,,,1018,
勞碌个阿姆,,客語,202706,,,1332,
勸君一杯酒,,客語,23314,,,5101,
勸自己,,客語,203342,,,1356,
包容,,華語,200981,,,1329,
匆匆,,華語,603312,,,3019,
化風行萬里,,華語,602641,,,3007,
北京的夏天,,華語,603416,,,3017,
北方的北,,華語,603587,,,3023,
北極圈,F.I.R 梭,國語,3957,,,1120,
十七後,,華語,602514,,,3006,
十七歲女生的溫柔,李宗盛 勃露斯,國語,3832,,,1123,
十二樓,莫文蔚,國語,3750,,,1105,
十全十美,七郎 特魯多,台語,6845,,,1119,
十八呢呢,七郎,台語,6283,,,1014,
十八彎,,華語,603451,,,3020,
十年,,華語,603292,,,3020,
十年逾期,,華語,602240,,,3003,
十面埋伏,S.H.E,國語,3734,,,1105,
千分之一,,台語,202353,,,1319,
千千萬萬,,華語,603629,,,3024,
千山萬里情,,台語,203125,,,1347,
千年樟樹公 倫巴 龍哥.湯秋鳳,,台語,203032,,,1344,
千手帝君 神降 中板靈魂樂 黃安妤,,客語,203296,,,1355,
千斤苦,,台語,202384,,,1321,
千燈,,華語,603477,,,3017,
千與千尋,,台語,200628,,,1315,
千萬的感謝,白冰冰,台語,6355,,,1012,
千行淚,,台語,202625,,,1330,
千里之外,周杰倫/費玉清 勃露斯,國語,3045,,,1118,
午夜綻放的花,,華語,200718,,,1324,
半世人,,台語,203324,,,1356,
半個吻,鄺美雲,國語,3667,,,1017,
半個朋友,,華語,602643,,,3003,
半句濃墨,,華語,602268,,,3004,
半圓,,華語,200730,,,1326,
半山謠,,客語,203346,,,1356,
半念,,華語,603068,,,3014,
半暝酒,,台語,201790,,,1342,
半杯酒一暝雨,,客語,202692,,,1331,
半生時光,,華語,602453,,,3005,
卑微到最後有多痛 Hip-Hop ★ 韓小欠,,華語,602552,,,3006,
南京南北京北,,華語,603403,,,3017,
南北之約,,華語,603546,,,3020,
南半球愛上北極星,,華語,603012,,,3012,
南山北海 Hip-Hop ★ 陸三三,,華語,602877,,,3010,
南山雪,,華語,602275,,,3004,
南徙,,華語,602373,,,3005,
南方的秋落不下北方的葉 中板靈魂樂 ★ 王一一,,華語,603079,,,3014,
南飛的候鳥不眷戀北方的天空 抒情搖滾,,華語,603621,,,3023,
南鯤鯓之戀,石喬/殷麗雲 吉力巴,台語,6741,,,1113,
占星,,華語,602762,,,3008,
卡唱叨這首歌,陳盈潔 探戈,台語,6816,,,1131,
印地安老斑鳩,周杰倫 梭,國語,3567,,,1136,
危險愛情,,華語,200630,,,1316,
原來,,華語,603526,,,3021,
原來你說的朋友就,,華語,603274,,,3020,
原來愛,白吉勝 勃露斯,國語,3897,,,1120,
原來我們只是過客,,華語,602791,,,3008,
原來有你,,台語,201730,,,1350,
原地待命,,華語,602757,,,3008,
原諒,,華語,603103,,,3014,
原諒你77次,,華語,602379,,,3002,
原諒我,,台語,202812,,,1336,
原諒我一次,,華語,201045,,,1345,
原點,,台語,202297,,,1318,
原點,蔡健雅/孫燕姿 勃露斯,國語,4079,,,1110,
去你想去的地方 Hip-Hop ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD.IMSBP系列.N系列.N2系列.W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或著 ◆ 代表【midi+原聲伴唱】 作財產權人取得「公播授權」後，始得合法使用 1 上述符號為【歌曲類型】依機型及功能而有所不同 發行日期 2025/05,華語,603069,,,3014,
去年夏天,,華語,200757,,,1327,
去年花開,,華語,602186,,,3002,
去趟月光,,華語,602295,,,3003,
又見可憐落魄人,高子洋 梭,國語,3634,,,1112,
又見山裡紅,,台語,201402,,,1315,
又見桐花雪,,客語,202891,,,1336,
又見送情郎,,華語,602492,,,3004,
友孝,,台語,202259,,,1316,
友情的可貴,,客語,23261,,,5101,
反方向的鐘,周杰倫 勃露斯,國語,3574,,,1138,
反正,,華語,602449,,,3003,
反正路也要一人走 中板靈魂樂 程晶晶,,華語,603064,,,3015,
反背咱ㄟ愛,,台語,202952,,,1339,
取西經,,國語,202197,,,1314,
受了點傷,阿桑 勃露斯,國語,3807,,,1114,
受傷,,華語,603143,,,3016,
古人心,,客語,23157,,,5101,
古意人的自尊,七郎 探戈,台語,6446,,,1107,
另一個自己,,華語,603178,,,3016,
叨一粒是我的星 Bossa Nova 歐基石 ◆,,台語,203009,,,1342,
只是,,華語,603516,,,3023,
只是一場戲,,華語,200840,,,1351,
只是少了你,,華語,602924,,,3011,
只是覺得冷,,華語,602919,,,3011,
只是遺憾,,華語,603036,,,3013,
只是錯的人,,華語,200691,,,1323,
只要有愛,,華語,201042,,,1354,
只要為你活一天,伍佰,台語,6566,,,1102,
只願是你,,華語,603046,,,3013,
叫你別太難過,,華語,603186,,,3016,
叫你麥你就要,陳盈潔 特魯多,台語,6817,,,1134,
叮叮,,華語,603771,,,3025,
可不可以不要離 陳思琪 開我 Hip-Hop ★,,華語,602701,,,3007,
可不可以勇敢,,華語,603464,,,3017,
可不可以放棄你,,華語,603155,,,3015,
可以沒有我,,華語,603460,,,3022,
可可托海的少女 吉力巴 ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD/IMSBP系列/N系列/N2系列/W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或著 ◆ 代表【midi+原聲伴唱】 作財產權人取得「公播授權」後，始得合法使用 1 上述符號為【歌曲類型】依機型及功能而有所不同 發行日期 2023/06,華語,202329,,,1319,
可否,,華語,200708,,,1321,
可惜,,華語,603405,,,3022,
可愛,楊丞琳 勃露斯,國語,5885,,,1117,
可愛寶貝,白冰冰 華爾滋,台語,6659,,,1131,
可愛的人,,華語,203183,,,1349,
可愛故鄉,,客語,23283,,,5101,
可是你啊 抒情搖滾 ★ 蘇星婕.pro,,華語,602995,,,3012,
可是我忘了,,華語,602867,,,3010,
可有來生,,華語,602495,,,3004,
可笑,,華語,602605,,,3004,
可能,,華語,602308,,,3005,
可能(DJ阿卓版),,華語,602644,,,3003,
可能的話,,華語,602618,,,3006,
台中港之戀,,台語,203253,,,1352,
台中的港岸,,台語,202958,,,1341,
台北寂寞部屋,游鴻明,國語,3818,,,1103,
台北街頭,王瑞霞 勃露斯,台語,7601,,,1134,
台北雨夜情,洪榮宏 勃露斯,台語,6818,,,1122,
台灣加油,白冰冰,台語,6593,,,1016,
台灣向前行,的你,台語,202622,,,1329,
台西痴情夢,,客語,202811,,,1336,
吃煙的心情,,華語,202311,,,1320,
吃虧的愛情,尤雅,台語,7323,,,1012,
各自成全,,華語,602703,,,3007,
各自相安 Hip-Hop 胡 66 ★,,華語,603094,,,3014,
合心變黃金 梭 八妹 ◆,,華語,202316,,,1318,
吉力巴 小潘潘.大陳,,台語,203264,,,1353,
吉時已到,,華語,602704,,,3007,
吉祥常樂,,台語,202260,,,1316,
同床作同夢,,華語,202995,,,1345,
同心的名 頭份新希望-徐功凡,,客語,203328,,,1356,
同心鳥,,台語,201821,,,1339,
同頻,,華語,602833,,,3009,
名為遺憾的懲罰,,華語,602827,,,3009,
向前看吧,,華語,603833,,,3027,
向前飛 梭 ◆ 劉玉芳,,客語,202717,,,1335,
向大海嗆聲的人,良一 特魯多,台語,6847,,,1122,
向左偏右,,華語,602742,,,3008,
向左走向右走,光良 勃露斯,國語,3976,,,1132,
向左轉向右轉,梁靜茹 梭,國語,4589,,,1125,
向日葵的花語,,台語,202849,,,1337,
向神仙討酒,,華語,603533,,,3020,
君子交友仁義深,,客語,23406,,,5101,
君心何處寄,,華語,603609,,,3023,
君所見,,華語,603232,,,3018,
君難為,,客語,23160,,,5101,
吞針,,華語,602462,,,3002,
吸管看天,,台語,202781,,,1335,
吹安靜的風,,華語,602985,,,3012,
吻了再說,游鴻明 梭,國語,3988,,,1120,
吾往矣,,華語,602671,,,3007,
告別的年代,羅大佑 勃露斯,國語,3862,,,1111,
告白指南,,華語,602374,,,3005,
呼吸,蔡健雅,國語,3796,,,1102,
命中註定 Hip-Hop 一麼,,華語,603514,,,3023,
命運,,客語,23117,,,5101,
命運棋,陳雷 華爾滋,台語,6826,,,1119,
命運賜我一個耳光,,華語,602876,,,3010,
命運輸贏,,客語,23432,,,5101,
和你路過婚紗店,,華語,602652,,,3004,
咒咀無卡咀 特魯多 高德雄,,華語,203246,,,1354,
咕嚕雞,羅志祥 梭,國語,5910,,,1139,
咱來做陣搖 House ◆ 蔡姍燕 ◆ 徐夢玲 秋分落葉時,,華語,202955,,,1340,
咱是好知己,,台語,203154,,,1348,
咱的巢,,台語,202309,,,1320,
咱的情歌,成威/麗君 勃露斯,台語,6691,,,1113,
咱的情歌,王建傑,台語,6612,,,1016,
咱的未來,,華語,203170,,,1349,
咱說何必呢 梭 趙希予. 哈口 HaKo,,華語,603664,,,3023,
哈士奇,,華語,603249,,,3019,
哈錢,七郎 Twist,台語,6471,,,1014,
員林好所在 別把愛情想得太完美 Funk 中板靈魂樂 方瑞娥.李明洋,,華語,203028,,,1343,
哥心博博飆,,客語,23304,,,5101,
哪通無靠岸,蔡麗津,台語,6548,,,1015,
唐詩組曲,,客語,202902,,,1338,
唔使恁有錢,,客語,23329,,,5101,
